MONTH,BOROUGH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS,BOROUGH_ID
2002 / 07,Bronx,11,3704.2,341.1,0.0,,,,,2
1995 / 09,Bronx,11,3018.9,316.7,240.1,,,,,2
1996 / 10,Bronx,11,3225.6,405.5,326.1,,,,,2
2004 / 04,Bronx,11,3271.9,399.5,307.3,,,,,2
1991 / 06,Bronx,11,2954.8,,,,,,,2
2005 / 11,Bronx,11,3112.2,396.9,269.5,,,230.5,,2
2013 / 12,Bronx,11,2926.7,347.1,269.3,,,,,2
1998 / 01,Bronx,11,2652.5,426.6,339.6,,,,29.6,2
2012 / 04,Bronx,11,2929.9,266.5,230.3,,,,,2
2006 / 02,Bronx,11,2472.4,304.3,238.3,,,,,2
2003 / 12,Bronx,11,3422.5,347.4,,,,,,2
1996 / 12,Bronx,11,2941.5,375.6,260.9,,,,,2
1996 / 02,Bronx,11,2689.1,277.0,225.7,,,,,2
2005 / 01,Bronx,11,2808.4,376.6,275.0,,,,12.9,2
2011 / 12,Bronx,11,3231.2,378.1,263.4,,,,,2
1996 / 01,Bronx,11,3103.8,220.0,156.2,,,,,2
1997 / 06,Bronx,11,2913.5,337.8,314.0,,,,,2
2012 / 01,Bronx,11,2961.9,304.5,260.4,,,,17.2,2
2009 / 08,Bronx,11,3203.7,335.4,281.4,,,,,2
2006 / 01,Bronx,11,2935.5,414.3,301.8,,,,12.9,2
1993 / 01,Bronx,11,2645.3,,,,,,,2
1991 / 08,Bronx,11,3166.6,,,,,,,2
1995 / 06,Bronx,11,3324.3,345.5,263.8,,,,,2
2011 / 09,Bronx,11,3314.8,333.6,251.3,,,,,2
2014 / 08,Bronx,11,2984.8,286.2,263.8,,,,,2
2006 / 11,Bronx,11,3126.0,428.0,282.8,,,280.5,,2
2017 / 05,Bronx,11,3411.6,295.9,317.6,,,,,2
2018 / 08,Bronx,11,3202.7,311.0,351.4,122.9,,,,2
2017 / 01,Bronx,11,2874.4,297.4,317.5,,,,21.5,2
2018 / 06,Bronx,11,3137.0,323.6,351.0,127.1,,,,2
2018 / 09,Bronx,11,2925.0,292.1,319.2,99.3,,,,2
2018 / 12,Bronx,11,2925.8,344.4,326.1,83.8,,10.0,,2
2021 / 09,Bronx,11,3600.8,332.0,383.5,,,,,2
2021 / 10,Bronx,11,3418.8,299.2,357.1,,,,,2
2021 / 06,Bronx,11,3613.1,327.3,401.3,,,,,2
2021 / 08,Bronx,11,3362.4,281.5,348.0,,,,,2
1999 / 02,Queens,11,2308.1,636.7,288.1,,,,,4
2004 / 08,Queens,11,3729.8,780.8,394.5,,,,,4
2004 / 06,Queens,11,4210.5,834.8,422.8,,,,,4
2002 / 04,Queens,11,3558.4,709.6,430.9,,,,,4
2002 / 07,Queens,11,3950.1,674.2,,,,,,4
2011 / 09,Queens,11,3369.4,566.4,325.1,,,,,4
2013 / 10,Queens,11,3113.1,518.2,327.8,,,,,4
1993 / 02,Queens,11,2196.4,,,,,,,4
2003 / 04,Queens,11,3805.7,707.6,,,,,,4
2008 / 04,Queens,11,3399.1,710.4,375.0,,,,,4
2003 / 05,Queens,11,4453.6,684.4,,,,,,4
2006 / 04,Queens,11,3426.5,718.1,359.9,,,,,4
2003 / 12,Queens,11,3644.4,796.0,,,,,,4
2005 / 04,Queens,11,3658.7,782.0,383.2,,,,,4
1991 / 05,Queens,11,4179.7,,,,,,,4
2011 / 02,Queens,11,2452.3,527.5,312.3,,,,,4
2001 / 02,Queens,11,2202.8,626.4,338.8,,,,,4
2008 / 08,Queens,11,3223.5,651.6,341.3,,,,,4
2013 / 04,Queens,11,3080.2,491.5,322.4,,,,,4
2006 / 02,Queens,11,2389.8,583.9,291.8,,,,,4
1993 / 12,Queens,11,2859.6,625.9,250.2,,,,,4
2011 / 11,Queens,11,3577.2,552.8,313.0,,,,,4
1996 / 01,Queens,11,2879.4,438.8,219.7,,,,10.0,4
1998 / 06,Queens,11,3806.9,779.6,370.6,,,,,4
2012 / 12,Queens,11,3014.7,561.8,307.9,,,,,4
1997 / 04,Queens,11,3726.5,550.0,240.0,,,,,4
2009 / 04,Queens,11,3145.2,591.1,365.9,,,,,4
2003 / 10,Queens,11,4079.9,758.8,,,,,,4
2000 / 04,Queens,11,3089.9,726.9,364.3,,,,,4
2000 / 01,Queens,11,2488.6,695.6,347.8,,,,65.4,4
1998 / 09,Queens,11,3531.4,767.4,333.4,,,,,4
1991 / 09,Queens,11,3330.8,,,,,,,4
1992 / 08,Queens,11,3409.9,,,,,,,4
1992 / 07,Queens,11,4009.2,,,,,,,4
2016 / 08,Queens,11,3220.5,507.9,407.5,,,,,4
2017 / 05,Queens,11,3029.8,513.6,441.1,242.4,,,,4
2017 / 02,Queens,11,2051.1,418.4,345.5,163.9,,,,4
2015 / 10,Queens,11,3091.8,513.8,395.3,,,,,4
1990 / 10,Queens,11,142.3,,,,,,,4
2017 / 10,Queens,11,2691.9,483.0,396.5,236.4,,,,4
2015 / 07,Queens,11,3241.4,508.2,399.9,,,,,4
2019 / 02,Queens,11,2146.2,393.6,352.9,55.9,,,,4
2019 / 09,Queens,11,2787.2,428.2,397.1,98.7,68.2,,,4
2017 / 12,Queens,11,2483.0,524.0,386.2,301.4,,,,4
2021 / 07,Queens,11,3471.4,491.2,472.1,,,,,4
2014 / 08,Queens,08,3720.3,468.1,312.0,,,,,4
2013 / 06,Queens,08,3811.6,519.7,324.6,,,,,4
2004 / 05,Queens,08,4332.9,624.1,335.7,,,,,4
2013 / 12,Queens,08,3648.3,557.9,344.8,,,,,4
2014 / 10,Queens,08,3751.7,492.4,322.1,,,,,4
2008 / 02,Queens,08,2900.9,497.4,281.5,,,,,4
2014 / 03,Queens,08,3261.6,456.6,328.0,,,,,4
2004 / 08,Queens,08,4252.5,644.2,334.2,,,,,4
2004 / 09,Queens,08,4318.9,696.9,329.9,,,,,4
1997 / 12,Queens,08,3841.3,609.2,273.2,,,5.2,,4
2011 / 01,Queens,08,3303.5,447.4,282.6,,,,,4
2010 / 08,Queens,08,3605.2,500.3,312.2,,,,,4
2012 / 12,Queens,08,3563.9,523.3,291.3,,,,,4
2010 / 06,Queens,08,3948.8,541.2,354.1,,,,,4
1992 / 10,Queens,08,3592.0,,,,,,,4
2009 / 03,Queens,08,3183.3,466.1,303.5,,,,,4
2008 / 01,Queens,08,3355.7,600.0,330.3,,,,14.4,4
2006 / 01,Queens,08,3684.2,630.0,321.9,,,,16.2,4
2006 / 02,Queens,08,2988.5,471.0,258.8,,,,,4
2008 / 04,Queens,08,3703.5,589.4,330.8,,,,,4
2009 / 12,Queens,08,3486.5,557.0,318.8,,,,,4
2005 / 10,Queens,08,4224.1,667.5,312.2,,,,,4
1990 / 12,Queens,08,3396.8,,,,,,,4
1998 / 02,Queens,08,2826.2,494.7,241.0,,,,,4
1991 / 04,Queens,08,3586.0,,,,,,,4
1999 / 03,Queens,08,3637.8,539.2,313.2,,,,,4
2007 / 01,Queens,08,3449.8,586.8,301.9,,,,14.4,4
2011 / 09,Queens,08,3931.0,545.8,332.9,,,,,4
2007 / 03,Queens,08,3552.6,667.8,309.6,,,,,4
1997 / 08,Queens,08,3958.1,427.7,217.2,,,,,4
2004 / 11,Queens,08,3786.5,634.2,292.1,,,1029.9,,4
2000 / 10,Queens,08,3450.3,662.7,367.5,,,,,4
2005 / 02,Queens,08,2971.7,596.9,272.2,,,,,4
2012 / 09,Queens,08,3642.7,483.1,317.1,,,,,4
2009 / 11,Queens,08,3773.5,460.9,267.6,,,,,4
1994 / 11,Queens,08,4024.9,480.4,214.8,,,,,4
1999 / 08,Queens,08,3688.3,562.5,315.2,,,,,4
1997 / 04,Queens,08,4008.3,430.4,242.1,,,,,4
2001 / 12,Queens,08,3806.5,656.9,378.5,,,61.4,,4
2001 / 03,Queens,08,3406.0,703.2,359.7,,,,,4
1991 / 09,Queens,08,3526.5,,,,,,,4
2002 / 12,Queens,08,4178.8,607.0,,,,,,4
1992 / 08,Queens,08,3581.4,,,,,,,4
2001 / 07,Queens,08,3915.2,542.0,395.9,,,,,4
1995 / 05,Queens,08,3982.6,433.1,255.1,,,,,4
1992 / 07,Queens,08,3834.8,,,,,,,4
2014 / 09,Queens,08,3818.1,476.7,307.8,,,,,4
2016 / 04,Queens,08,3542.3,476.5,385.1,,,,,4
2016 / 02,Queens,08,3087.5,500.3,386.9,,,,,4
2016 / 07,Queens,08,3829.8,477.6,392.8,,,,,4
2017 / 04,Queens,08,3468.6,452.2,397.4,,,,,4
2017 / 06,Queens,08,4010.2,502.3,416.9,,,,,4
2018 / 09,Queens,08,3606.1,458.0,394.4,89.6,,,,4
2020 / 02,Queens,08,3018.5,386.2,358.3,84.9,,,,4
2021 / 05,Queens,08,3923.6,415.7,413.7,,,,,4
2020 / 03,Queens,08,3454.1,422.7,417.6,102.9,,,,4
2021 / 12,Queens,08,3865.3,508.7,406.5,,,100.6,,4
1995 / 11,Brooklyn,10,3537.8,517.8,294.8,,,,,3
2009 / 06,Brooklyn,10,3684.9,645.1,383.5,,,,,3
1996 / 05,Brooklyn,10,3681.4,531.4,297.4,,,,,3
1999 / 06,Brooklyn,10,3476.2,743.9,488.3,,,,,3
2003 / 07,Brooklyn,10,4110.9,567.3,,,,,,3
2005 / 01,Brooklyn,10,3156.4,642.0,344.0,,,,60.0,3
2015 / 01,Brooklyn,10,2959.3,485.0,336.5,54.1,,,54.0,3
2007 / 06,Brooklyn,10,3594.7,733.0,415.3,,,,,3
2011 / 05,Brooklyn,10,3571.3,550.8,320.5,,,,,3
2008 / 08,Brooklyn,10,3292.7,574.1,344.5,,,,,3
2014 / 03,Brooklyn,10,3002.6,483.7,338.9,,,,,3
2006 / 11,Brooklyn,10,3543.9,772.6,384.0,,,270.8,,3
2010 / 04,Brooklyn,10,3373.0,561.6,352.2,,,,,3
1994 / 08,Brooklyn,10,3486.7,531.2,296.0,,,,,3
2008 / 02,Brooklyn,10,2947.4,645.6,365.3,,,,,3
2003 / 02,Brooklyn,10,3066.3,356.0,,,,,,3
2003 / 11,Brooklyn,10,3991.8,27.7,,,,,,3
1998 / 03,Brooklyn,10,3095.5,639.8,366.4,,,,,3
1994 / 05,Brooklyn,10,3384.7,534.9,292.5,,,,,3
1994 / 03,Brooklyn,10,3480.4,626.0,340.4,,,,,3
1993 / 03,Brooklyn,10,3197.2,,,,,,,3
2004 / 10,Brooklyn,10,3433.0,738.9,392.2,,,,,3
1991 / 07,Brooklyn,10,4278.0,,,,,,,3
1994 / 04,Brooklyn,10,3476.8,561.4,308.1,,,,,3
1994 / 02,Brooklyn,10,2749.9,357.4,234.3,,,,,3
2014 / 04,Brooklyn,10,3327.3,545.6,358.8,6.7,,,,3
2008 / 09,Brooklyn,10,3510.3,648.8,364.9,,,,,3
1995 / 05,Brooklyn,10,3580.1,473.9,293.8,,,,,3
1995 / 08,Brooklyn,10,3359.2,409.9,302.0,,,,,3
1998 / 08,Brooklyn,10,3114.1,630.1,421.8,,,,,3
1998 / 07,Brooklyn,10,3298.5,631.3,452.2,,,,,3
2009 / 04,Brooklyn,10,3304.2,573.3,349.5,,,,,3
1998 / 09,Brooklyn,10,3303.3,773.2,436.1,,,,,3
1991 / 11,Brooklyn,10,3629.7,,,,,,,3
2001 / 01,Brooklyn,10,3204.7,822.9,520.1,,,,73.1,3
1995 / 03,Brooklyn,10,3220.3,505.9,302.3,,,,,3
2001 / 08,Brooklyn,10,3350.2,7.7,518.2,,,,,3
2007 / 12,Brooklyn,10,3472.6,763.5,353.2,,,,,3
2008 / 03,Brooklyn,10,3147.3,637.1,384.6,,,,,3
2004 / 12,Brooklyn,10,3525.4,854.5,404.1,,,75.5,,3
2002 / 11,Brooklyn,10,4057.5,688.0,,,,,,3
1997 / 02,Brooklyn,10,2864.4,442.9,247.5,,,,,3
2015 / 12,Brooklyn,10,3411.2,690.2,470.8,120.8,64.2,,,3
1991 / 02,Brooklyn,10,132.0,,,,,,,3
2016 / 05,Brooklyn,10,3268.4,499.8,412.0,137.9,79.7,,,3
2017 / 02,Brooklyn,10,2597.7,439.8,382.0,92.6,,,,3
2015 / 07,Brooklyn,10,3356.9,531.5,393.3,116.8,,,,3
2015 / 10,Brooklyn,10,3277.7,541.0,406.6,107.6,86.1,,,3
2019 / 03,Brooklyn,10,2908.6,450.3,415.3,58.9,104.3,,,3
2019 / 12,Brooklyn,10,3368.3,605.8,493.0,83.2,,,,3
2019 / 07,Brooklyn,10,3408.4,517.5,474.0,101.3,,,,3
2020 / 06,Brooklyn,10,3877.5,549.0,595.6,,,,,3
2021 / 11,Brooklyn,10,3600.3,431.9,407.6,,,,,3
1995 / 10,Brooklyn,17,5004.1,271.5,259.9,,,,,3
2005 / 01,Brooklyn,17,4236.9,325.1,326.1,,,,2.8,3
1993 / 06,Brooklyn,17,6070.1,217.3,194.7,,,,,3
2015 / 06,Brooklyn,17,4891.0,347.6,392.3,,,,,3
2014 / 08,Brooklyn,17,4474.2,313.1,355.6,,,,,3
1993 / 07,Brooklyn,17,5769.8,344.4,362.5,,,,,3
2013 / 03,Brooklyn,17,3828.1,292.1,293.0,,,,,3
1994 / 06,Brooklyn,17,6090.0,323.7,320.5,,,,,3
2000 / 01,Brooklyn,17,4023.5,316.6,431.8,,,,17.9,3
2000 / 02,Brooklyn,17,3934.7,353.4,425.2,,,,,3
2001 / 12,Brooklyn,17,4980.2,433.8,524.3,,,118.1,,3
1996 / 01,Brooklyn,17,4708.9,165.9,196.7,,,,,3
2006 / 08,Brooklyn,17,5197.0,372.6,411.2,,,,,3
2008 / 12,Brooklyn,17,4785.7,429.1,395.5,,,,,3
2003 / 11,Brooklyn,17,5449.7,327.9,,,,,,3
1999 / 01,Brooklyn,17,4162.4,324.4,366.2,,,,18.9,3
2013 / 10,Brooklyn,17,4218.5,306.5,323.3,,,,,3
1997 / 12,Brooklyn,17,5147.9,355.2,344.7,,,,,3
2006 / 04,Brooklyn,17,4588.8,352.5,337.1,,,,,3
1996 / 10,Brooklyn,17,5211.8,264.0,237.3,,,,,3
2011 / 11,Brooklyn,17,4387.5,320.5,302.9,,,,,3
2007 / 03,Brooklyn,17,4260.2,376.7,322.9,,,,,3
2007 / 05,Brooklyn,17,5070.4,389.6,354.4,,,,,3
2003 / 12,Brooklyn,17,5826.9,354.9,,,,,,3
1998 / 12,Brooklyn,17,4801.4,359.7,384.9,,,27.5,,3
2008 / 01,Brooklyn,17,4228.3,393.3,376.2,,,,8.9,3
2009 / 10,Brooklyn,17,4415.6,331.8,348.9,,,,,3
2013 / 07,Brooklyn,17,5085.6,332.8,405.1,,,,,3
1994 / 09,Brooklyn,17,5171.7,291.1,284.5,,,,,3
1993 / 04,Brooklyn,17,5902.4,,,,,,,3
2009 / 05,Brooklyn,17,4613.3,328.9,345.5,,,,,3
1997 / 02,Brooklyn,17,3999.4,199.1,211.8,,,,,3
2017 / 04,Brooklyn,17,4146.8,298.9,395.1,,,,,3
2017 / 03,Brooklyn,17,3884.4,277.0,367.8,,,,,3
2020 / 10,Brooklyn,17,4840.6,372.6,508.4,,,,,3
2020 / 03,Brooklyn,17,3965.2,274.7,427.9,,,,,3
2019 / 02,Brooklyn,17,3509.7,262.2,351.0,,,,,3
2018 / 01,Brooklyn,17,3973.0,323.8,450.4,,,,19.6,3
2020 / 07,Brooklyn,17,5472.3,404.8,605.0,,,,,3
2019 / 09,Brooklyn,17,4367.3,280.3,432.9,,,,,3
2018 / 06,Brooklyn,17,4749.3,347.3,442.7,,,,,3
2018 / 04,Brooklyn,17,4107.2,289.6,390.6,,,,,3
2021 / 04,Brooklyn,17,4195.6,325.0,460.2,,,,,3
2021 / 02,Brooklyn,17,3516.5,254.5,380.0,,,,,3
2014 / 08,Queens,06,2814.2,421.9,270.7,,,,,4
1993 / 01,Queens,06,2620.2,,,,,,,4
2015 / 03,Queens,06,2618.3,400.3,298.1,,,,,4
1997 / 02,Queens,06,2453.5,372.0,172.9,,,,,4
2009 / 02,Queens,06,2273.9,374.6,255.2,,,,,4
2004 / 09,Queens,06,3271.3,686.1,325.3,,,,,4
2010 / 10,Queens,06,2880.2,447.1,271.4,,,,,4
1997 / 07,Queens,06,3246.6,458.2,206.8,,,,,4
2012 / 12,Queens,06,2761.7,475.6,267.0,,,,,4
2013 / 12,Queens,06,2843.8,489.2,296.4,,,,,4
1994 / 06,Queens,06,3217.9,484.8,193.4,,,,,4
2013 / 07,Queens,06,3037.6,401.5,292.6,,,,,4
1992 / 06,Queens,06,3094.5,,,,,,,4
2008 / 08,Queens,06,2806.7,494.4,254.1,,,,,4
2008 / 06,Queens,06,2940.9,489.9,286.0,,,,,4
2009 / 01,Queens,06,2574.5,504.7,336.1,,,,13.6,4
2003 / 05,Queens,06,3590.0,531.2,,,,,,4
1998 / 01,Queens,06,2717.2,511.6,253.6,,,,24.4,4
2007 / 09,Queens,06,2899.1,530.7,275.3,,,,,4
2013 / 08,Queens,06,2871.1,405.3,282.9,,,,,4
2011 / 02,Queens,06,2527.2,413.5,260.0,,,,,4
2004 / 11,Queens,06,3122.0,597.1,276.4,,,454.2,,4
1991 / 12,Queens,06,2789.2,,,,,,,4
1993 / 10,Queens,06,2828.1,433.1,180.7,,,,,4
1998 / 03,Queens,06,2772.7,513.4,249.0,,,,,4
1997 / 12,Queens,06,3040.1,682.5,290.0,,,5.4,,4
2009 / 12,Queens,06,2853.9,535.4,308.0,,,,,4
1997 / 08,Queens,06,3018.3,402.6,172.6,,,,,4
2011 / 04,Queens,06,2834.8,429.4,279.0,,,,,4
2008 / 10,Queens,06,2905.8,506.1,273.2,,,,,4
2010 / 09,Queens,06,2951.1,443.7,284.5,,,,,4
1998 / 11,Queens,06,2996.3,584.6,279.3,,,,,4
2009 / 10,Queens,06,2936.9,459.2,295.7,,,,,4
2000 / 06,Queens,06,3172.5,666.5,376.0,,,,,4
2007 / 04,Queens,06,2866.0,507.1,269.5,,,,,4
1991 / 08,Queens,06,2854.1,,,,,,,4
2001 / 08,Queens,06,2965.8,575.1,385.9,,,,,4
2001 / 01,Queens,06,2862.5,619.2,373.0,,,,24.1,4
2000 / 07,Queens,06,3031.2,573.2,357.0,,,,,4
1993 / 03,Queens,06,2798.5,,,,,,,4
1994 / 08,Queens,06,3155.7,438.7,201.9,,,,,4
2000 / 05,Queens,06,3260.4,635.4,357.3,,,,,4
2018 / 08,Queens,06,2951.6,439.0,367.1,,,,,4
2017 / 10,Queens,06,2822.8,402.9,331.5,,,,,4
2020 / 10,Queens,06,3015.4,455.6,436.2,,,,,4
2018 / 02,Queens,06,2367.6,387.3,315.9,,,,,4
2019 / 10,Queens,06,2927.8,419.3,371.6,,,,,4
2020 / 02,Queens,06,2440.6,364.4,333.4,,59.7,,,4
2021 / 11,Queens,06,2815.9,369.9,350.3,,,,,4
2020 / 11,Queens,06,2981.1,388.3,382.1,,,,,4
2021 / 04,Queens,06,2586.2,389.1,397.2,,,,,4
2019 / 05,Queens,06,2978.6,420.9,367.4,,,,,4
2021 / 12,Queens,06,2836.8,489.1,412.8,,,94.0,,4
1999 / 04,Bronx,08,2364.1,427.4,281.1,,,,,2
2008 / 05,Bronx,08,2672.3,386.8,259.1,,,,,2
2012 / 04,Bronx,08,2393.4,286.7,229.1,,,,,2
2013 / 03,Bronx,08,2318.3,297.2,239.2,,,,,2
2005 / 07,Bronx,08,2545.5,394.8,281.9,,,,,2
1998 / 11,Bronx,08,2363.0,376.4,245.4,,,121.6,,2
1998 / 09,Bronx,08,2511.5,376.2,280.6,,,,,2
1994 / 09,Bronx,08,2665.6,320.7,150.3,,,,,2
1994 / 10,Bronx,08,2693.4,300.2,142.8,,,,,2
1995 / 05,Bronx,08,2895.7,294.0,137.5,,,,,2
2003 / 04,Bronx,08,2981.5,357.8,,,,,,2
2008 / 12,Bronx,08,2765.2,409.1,285.2,,,,,2
2005 / 06,Bronx,08,2679.8,451.7,325.0,,,,,2
2007 / 02,Bronx,08,2084.2,319.3,224.6,,,,,2
2012 / 08,Bronx,08,2454.7,311.0,229.8,,,,,2
1999 / 03,Bronx,08,2485.7,368.3,261.6,,,,,2
2001 / 11,Bronx,08,2537.0,471.3,316.8,,,92.0,,2
2003 / 12,Bronx,08,3064.3,383.2,,,,,,2
2008 / 10,Bronx,08,2630.8,390.0,272.9,,,,,2
2000 / 10,Bronx,08,2540.8,422.9,303.2,,,,,2
1996 / 09,Bronx,08,2573.8,287.4,164.3,,,,,2
1991 / 12,Bronx,08,3201.0,,,,,,,2
2014 / 02,Bronx,08,2092.4,266.9,246.1,,,,,2
1993 / 06,Bronx,08,2728.6,258.1,130.3,,,,,2
2007 / 06,Bronx,08,2611.3,394.8,283.9,,,,,2
2007 / 08,Bronx,08,2595.5,408.0,265.9,,,,,2
2011 / 07,Bronx,08,2466.1,293.5,223.0,,,,,2
1998 / 06,Bronx,08,2578.8,350.4,238.4,,,,,2
2010 / 12,Bronx,08,2056.8,307.1,200.7,,,,,2
2009 / 10,Bronx,08,2631.3,362.0,260.0,,,,,2
2009 / 05,Bronx,08,2548.2,313.3,249.5,,,,,2
1997 / 07,Bronx,08,2526.9,309.8,234.6,,,,,2
2009 / 06,Bronx,08,2727.2,338.3,276.7,,,,,2
2007 / 04,Bronx,08,2433.4,367.4,248.5,,,,,2
2001 / 01,Bronx,08,2578.7,426.6,325.8,,,,39.8,2
1991 / 11,Bronx,08,3263.8,,,,,,,2
2013 / 08,Bronx,08,2359.0,315.8,253.5,,,,,2
2006 / 01,Bronx,08,2540.6,409.4,292.1,,,,10.8,2
2008 / 04,Bronx,08,2609.6,359.3,247.6,,,,,2
2017 / 07,Bronx,08,2388.8,319.6,337.7,26.7,,,,2
2015 / 10,Bronx,08,2340.4,342.4,309.7,24.3,,,,2
2015 / 12,Bronx,08,2470.7,450.0,393.5,37.2,,,,2
2018 / 01,Bronx,08,2366.3,371.3,400.6,31.3,,,25.2,2
2020 / 11,Bronx,08,2578.3,339.3,382.4,,,,,2
2021 / 09,Bronx,08,2507.5,342.6,365.0,,,,,2
2021 / 11,Bronx,08,2457.4,328.8,376.0,,,,,2
2014 / 12,Brooklyn,08,2865.0,314.9,258.4,,21.0,,,3
2010 / 05,Brooklyn,08,2663.2,215.8,193.7,,,,,3
2008 / 05,Brooklyn,08,2826.4,224.2,182.5,,,,,3
2010 / 11,Brooklyn,08,2852.3,246.7,199.7,,,,,3
2015 / 02,Brooklyn,08,2124.2,239.4,241.0,,17.1,,,3
2014 / 08,Brooklyn,08,2692.5,219.1,194.3,,4.2,,,3
2004 / 04,Brooklyn,08,3035.1,269.7,197.9,,,,,3
2014 / 05,Brooklyn,08,2821.5,216.2,193.9,,23.4,,,3
2004 / 01,Brooklyn,08,2998.7,191.4,,,,,11.6,3
2005 / 07,Brooklyn,08,3274.5,221.7,222.1,,,,,3
2014 / 01,Brooklyn,08,2468.7,240.4,228.1,,25.5,,22.5,3
1993 / 10,Brooklyn,08,2872.5,158.0,160.8,,,,,3
2002 / 08,Brooklyn,08,3400.1,175.8,,,,,,3
2000 / 01,Brooklyn,08,2581.0,187.6,249.1,,,,17.5,3
2007 / 11,Brooklyn,08,2831.1,250.5,181.6,,,,,3
2001 / 12,Brooklyn,08,3054.6,247.8,285.4,,,2.2,,3
2009 / 03,Brooklyn,08,2616.2,228.3,203.1,,,,,3
1992 / 03,Brooklyn,08,3262.9,,,,,,,3
1998 / 02,Brooklyn,08,2546.6,160.7,154.9,,,,,3
1998 / 01,Brooklyn,08,2824.5,202.3,184.2,,,,15.1,3
2010 / 12,Brooklyn,08,2150.3,204.6,166.9,,,,,3
1998 / 08,Brooklyn,08,2936.6,156.1,192.5,,,,,3
2013 / 02,Brooklyn,08,2340.4,193.9,177.3,,20.1,,,3
1995 / 03,Brooklyn,08,2881.7,136.4,143.1,,,,,3
2004 / 08,Brooklyn,08,3286.6,252.5,238.5,,,,,3
2003 / 08,Brooklyn,08,3513.7,198.1,,,,,,3
1999 / 09,Brooklyn,08,2866.7,294.4,334.4,,,,,3
2012 / 06,Brooklyn,08,2913.7,229.1,198.8,,,,,3
1992 / 11,Brooklyn,08,3320.0,,,,,,,3
2006 / 12,Brooklyn,08,2861.2,242.9,178.7,,,,,3
2009 / 04,Brooklyn,08,2640.8,217.1,205.6,,,,,3
2004 / 02,Brooklyn,08,2839.6,192.1,,,,,,3
1991 / 08,Brooklyn,08,3442.5,,,,,,,3
1992 / 08,Brooklyn,08,3450.2,,,,,,,3
1991 / 10,Brooklyn,08,3431.3,,,,,,,3
2001 / 01,Brooklyn,08,2898.0,234.4,291.5,,,,18.9,3
1992 / 05,Brooklyn,08,3363.8,,,,,,,3
2002 / 03,Brooklyn,08,2818.6,218.9,278.3,,,,,3
2000 / 12,Brooklyn,08,2724.2,291.4,288.2,,,,,3
2001 / 06,Brooklyn,08,3025.9,233.3,317.7,,,,,3
2007 / 03,Brooklyn,08,2788.7,232.8,187.2,,,,,3
2005 / 04,Brooklyn,08,3095.4,249.4,209.9,,,,,3
2009 / 05,Brooklyn,08,2755.8,204.0,190.5,,,,,3
2003 / 05,Brooklyn,08,3393.4,189.3,,,,,,3
2016 / 05,Brooklyn,08,2526.8,261.5,243.3,,13.8,,,3
2015 / 09,Brooklyn,08,2693.8,263.0,247.6,,15.5,,,3
2018 / 07,Brooklyn,08,2816.3,294.5,290.2,,,,,3
2020 / 10,Brooklyn,08,2897.2,363.2,335.0,,,,,3
2019 / 08,Brooklyn,08,2702.2,269.6,268.0,,,,,3
2020 / 02,Brooklyn,08,2306.3,259.5,248.2,,11.6,,,3
2022 / 01,Brooklyn,08,491.4,66.3,63.3,,3.5,,,3
1995 / 10,Bronx,01,2170.6,33.7,44.2,,,,,2
2014 / 10,Bronx,01,1880.4,89.7,94.8,,,,,2
1993 / 07,Bronx,01,2407.4,2.2,37.2,,,,,2
2012 / 02,Bronx,01,1948.7,75.5,75.5,,,,,2
2012 / 03,Bronx,01,2011.0,86.6,79.7,,,,,2
2010 / 03,Bronx,01,2246.7,103.8,88.3,,,,,2
2011 / 07,Bronx,01,1934.6,84.1,77.2,,,,,2
2014 / 01,Bronx,01,1883.9,82.9,94.4,,,,3.4,2
1992 / 01,Bronx,01,2462.2,,,,,,,2
2005 / 05,Bronx,01,1877.2,70.4,79.0,,,,,2
1998 / 01,Bronx,01,2049.2,52.1,84.8,,,,8.5,2
2000 / 09,Bronx,01,1902.6,75.1,129.9,,,,,2
2010 / 11,Bronx,01,2128.7,94.5,84.7,,,,,2
1994 / 03,Bronx,01,2495.1,42.1,44.0,,,,,2
2007 / 03,Bronx,01,1929.7,84.2,81.1,,,,,2
2013 / 06,Bronx,01,1943.3,101.6,91.5,,,,,2
1997 / 07,Bronx,01,2134.6,33.2,65.9,,,,,2
1995 / 11,Bronx,01,2249.2,39.3,49.6,,,,,2
2012 / 01,Bronx,01,2071.3,98.1,100.0,,,,3.4,2
2001 / 11,Bronx,01,1905.2,82.9,122.2,,,,,2
2007 / 10,Bronx,01,1995.9,77.6,80.0,,,,,2
2012 / 09,Bronx,01,1812.7,78.9,73.6,,,,,2
2007 / 07,Bronx,01,2076.7,81.2,85.6,,,,,2
2010 / 04,Bronx,01,1900.9,90.2,81.8,,,,,2
1993 / 02,Bronx,01,2037.3,,,,,,,2
2004 / 02,Bronx,01,1785.9,49.6,,,,,,2
1994 / 12,Bronx,01,2528.1,48.7,51.6,,,,,2
2009 / 09,Bronx,01,1936.7,82.2,77.4,,,,,2
1992 / 10,Bronx,01,2430.4,,,,,,,2
1991 / 09,Bronx,01,2485.1,,,,,,,2
1992 / 09,Bronx,01,2498.5,,,,,,,2
